index,annotator,datasource,doc_id,end_index,entity_id,entity,is_keyphrase,phrase,start_index
2,kevin,wikinews,88,1030.0,2,Lebanese Armed Forces,0.0,"However, Fatah al-Islam fired back on Fouad Siniora's ultimatum, saying that more bombing would take place unless the Lebanese Army backs down",888.0
0,kevin,wikinews,89,1168.0,6,Rome,0.0,"He was then contacted by the CDC, while on his honeymoon in Rome, Italy, and asked to turn himself over to Italian health officials",1037.0
0,kevin,wikinews,89,1173.0,3,Honeymoon,0.0,"He was then contacted by the CDC, while on his honeymoon in Rome, Italy, and asked to turn himself over to Italian health officials",1042.0
0,kevin,wikinews,34,2179.0,21,Mahmoud Ahmadinejad,0.0,"the United States is likely to grant an entry visa to Iranian President Mahmoud Ahmadinejad to attend the United Nations opening session next month in New York City, New York",2005.0
1,kevin,wikinews,34,2341.0,21,Mahmoud Ahmadinejad,0.0,The Bush administration probe into whether Ahmadinejad was connected to the 1979-1981 Iranian hostage crisis is looking like it was a case of mistaken identity,2182.0
0,kevin,wikinews,18,507.0,11,Expedition 11,0.0,"Also returning was European Space Agency Astronaut Roberto Vittori of Italy, who launched to the Station with the Expedition 11 crew and spent eight days doing experiments",336.0
1,kevin,wikinews,18,1680.0,11,Expedition 11,0.0,"Commander Sergei Krikalev and Flight Engineer and NASA Station Science Officer John Phillips, the Expedition 11 crew, are beginning a six-month mission",1529.0
2,kevin,wikinews,18,1839.0,11,Expedition 11,0.0,"Expedition 11 is scheduled to return to Earth on October 7, 2005",1775.0
0,kevin,wikinews,2,249.0,8,George W. Bush,1.0,his resignation was accepted by President George W. Bush,193.0
1,kevin,wikinews,2,309.0,8,George W. Bush,1.0,His resignation letter was sent to the President on Friday,251.0
2,kevin,wikinews,2,486.0,8,George W. Bush,0.0,The San Gabriel Valley Tribune said that Powell often had disputes with Bush Administration officials,385.0
3,kevin,wikinews,2,667.0,8,George W. Bush,0.0,President Bush announced his nomination of National Security Advisor Dr. Condoleezza Rice as Powell's successor,556.0
4,kevin,wikinews,2,893.0,8,George W. Bush,0.0,"Reuters cited senior Bush administration officials as saying that her deputy, Stephen Hadley, will succeed her in her role as Assistant to the President for National Security Affairs if she is confirmed as Secretary of State",669.0
0,kevin,wikinews,9,1628.0,10,United States Senate,0.0,The US Senate had passed the bill by unanimous consent earlier in the day,1555.0
0,kevin,wikinews,34,619.0,12,Mohamed ElBaradei,0.0,"The board also requested a report from the agency's chief, Mohamed ElBaradei, on its compliance by Tehran",514.0
0,kevin,wikinews,7,246.0,6,Middle school,1.0,"Houston, Texas representative Al Edwards proposed a bill last week to ban ""sexually suggestive"" cheerleading in Texas high schools, middle schools, and elementary schools",76.0
0,kevin,wikinews,13,136.0,1,Supreme Court of the United States,1.0,MPAA's Valenti signs Betamax tapes for EFF protesters as Grokster case continues in US Supreme Court,36.0
1,kevin,wikinews,13,263.0,1,Supreme Court of the United States,0.0,the case between film studio Metro Goldwyn Mayer and file-sharing software firm Grokster continues in the US Supreme Court,141.0
2,kevin,wikinews,13,1021.0,1,Supreme Court of the United States,0.0,"The case now before the Supreme Court, MGM v.",976.0
0,kevin,wikinews,30,236.0,0,Pacific Ocean,1.0,Kamchatka Peninsula The Interfax news agency is reporting that a Russian minisub that was stranded underwater in the Pacific Ocean is trapped by two 60 tonne anchors,71.0
0,kevin,wikinews,46,906.0,12,BBC,0.0,"Britain has, according to BBC, sent 120 reinforcements",852.0
0,kevin,wikinews,53,1879.0,12,United States,0.0,"They ravaged Taiwan, China, and Mexico, but failed to overcome the United States or Korea",1790.0
1,kevin,wikinews,53,1226.0,12,United States,0.0,"Before the World Baseball Classic even began, Cuba was at risk of not being able to attend, due to tension between the US and Cuba",1096.0
0,kevin,wikinews,66,602.0,5,Fouad Siniora,0.0,"Also the draft demands full cessation of all hostilities but makes no mention of any Israeli withdrawal, which is one of the points of Lebanese Prime Minister Fuad Siniora's seven point proposal for ending the crisis",386.0
0,kevin,wikinews,32,62.0,3,Benjamin Netanyahu,1.0,Netanyahu quits over Israel's pullout plan,20.0
1,kevin,wikinews,32,274.0,3,Benjamin Netanyahu,1.0,Israeli Finance Minster Benjamin Netanyahu has resigned from the cabinet Sunday to protest against the upcoming Israeli withdrawal from the Gaza Strip and part of the West Bank according to a ministry spokesman,64.0
2,kevin,wikinews,32,390.0,3,Benjamin Netanyahu,1.0,Netanyahu submitted a resignation letter to Ariel Sharon that he said counts as his vote against the pullout plan,277.0
3,kevin,wikinews,32,1276.0,3,Benjamin Netanyahu,0.0,Netanyahu said the current evacuation plan has similarities to the 1993 Oslo Accords,1192.0
4,kevin,wikinews,32,1423.0,3,Benjamin Netanyahu,0.0,Netanyahu had drawn criticism in his role as Prime Minister for what some say was a failure to adequately insure Israeli security,1294.0
5,kevin,wikinews,32,1632.0,3,Benjamin Netanyahu,0.0,"Netanyahu said of the Gaza withdrawal, the Palestinian leadership is again being rewarded without concession",1524.0
6,kevin,wikinews,32,1771.0,3,Benjamin Netanyahu,0.0,The resignation is seen as a step by Netanyahu towards challenging Sharon for the leadership of the Likud party once the pullout is over,1635.0
7,kevin,wikinews,32,1868.0,3,Benjamin Netanyahu,0.0,Netanyahu may have an opportunity to win back the party by placing himself in the national camp,1773.0
8,kevin,wikinews,32,2030.0,3,Benjamin Netanyahu,0.0,"Netanyahu was one of the most vocal in claiming Saddam was preparing ""Weapons of Mass Destruction"" and he repeatedly urged America to invade Iraq on that basis",1871.0
9,kevin,wikinews,32,567.0,3,Benjamin Netanyahu,0.0,"He also told reporters, ""I understand the ambition to leave Gaza. I can't be part of a move that I believe is wrong, a move that will endanger security and divide the people.""",392.0
0,kevin,wikinews,58,2085.0,5,Indian Army,0.0,"The Indian Army released a report earlier this year that showed that by 2010, 30% of India's land area could become part of the ""Red-Corridor"", which currently stretches from the Indo-Nepal border all the way down to the Southern State of Andhra Pradesh",1832.0
0,kevin,wikinews,74,1359.0,0,Afghanistan,0.0,"The Canadian Embassy in Washington has been on an advertising campaign, plastering subway stations in Washington with posters depicting Canadian troops in Afghanistan",1193.0
1,kevin,wikinews,74,1190.0,0,Afghanistan,0.0,A source within the Canadian government told the Canadian Press that Canadian ambassador to the U.S. Michael Wilson called the White House to remind the Republicans of the heavy load Canada is carrying in Afghanistan,974.0
0,kevin,wikinews,49,1254.0,8,Somme,0.0,Further tests have been done on two ducks that have died in the Somme region in the north of France,1155.0
0,kevin,wikinews,52,1313.0,7,Ali Khamenei,0.0,"Ayatollah Ali Khamenei, Iran's supreme leader, said the nuclear program is ""irreversible,"" and any retreat would endanger the Islamic republic's independence",1156.0
0,kevin,wikinews,86,333.0,3,Russia,0.0,"Second place was claimed by the Ukrainian drag queen Verka Serduchka, and third place went to the Russian entry of Serebro",211.0
0,kevin,wikinews,35,268.0,0,Gulf Coast of the United States,1.0,"Yesterday, President George W. Bush authorized the release of oil from the Strategic Petroleum Reserve due to Hurricane Katrina's effects on oil refineries in the Gulf Coast",95.0
1,kevin,wikinews,35,474.0,0,Gulf Coast of the United States,0.0,The Strategic Petroleum Reserve consists of 700 million barrels of oil located in salt caverns along the Texas and Louisiana coast,344.0
0,kevin,wikinews,33,306.0,0,Donald Rumsfeld,1.0,"In a televised Pentagon press briefing Tuesday, U.S. Secretary of Defense Donald Rumsfeld stood by a press release from the Pentagon on Monday that reported explosives and bombs crossed into Iraq from across the Iranian border.",79.0
1,kevin,wikinews,33,462.0,0,Donald Rumsfeld,0.0,"""It is true that weapons, clearly, unambiguously from Iran have been found in Iraq,"" Rumsfeld said today",358.0
2,kevin,wikinews,33,664.0,0,Donald Rumsfeld,0.0,Rumsfeld was unable or unwilling to describe the weapons further,600.0
3,kevin,wikinews,33,973.0,0,Donald Rumsfeld,0.0,"Rumsfeld, with the Chairman of the Joint Chief of Staffs, Richard Myers, said the jihadist effort in Iraq was aimed at inciting civil war, since they realize they cannot directly defeat the coalition",774.0
4,kevin,wikinews,33,1139.0,0,Donald Rumsfeld,0.0,"Speaking on the issue of border crossings of troops and munitions from Syria and Iran, Rumsfeld implied that those nations don't want progress in to be made in Iraq",975.0
5,kevin,wikinews,33,1292.0,0,Donald Rumsfeld,0.0,"He said, ""... what are the Iranians doing? Are they going to be helpful or unhelpful? ... same with the Syrians... are they being helpful or unhelpful?",1141.0
6,kevin,wikinews,33,2113.0,0,Donald Rumsfeld,0.0,"""The drawdowns that will occur eventually will obviously be based on those conditions."" Rumsfeld said",2012.0
0,kevin,wikinews,60,1501.0,0,John Murtha,0.0,"While some politicians sounded a note of caution that not all facts are yet known for conclusions to be drawn, John Murtha, a Democratic Congressman, said in an interview with CNN ""It is as bad as Abu Ghraib, if not worse.""",1278.0
0,kevin,wikinews,39,859.0,1,Cayman Islands,0.0,"Rainfall accumulations are expected in amounts of 5 to 10 inches, with isolated areas of 25 inches over the Cayman Islands, Jamaica, Haiti, and Cuba",711.0
0,kevin,wikinews,62,320.0,9,United States,1.0,"The missile, Taepodong 2, could with such a range reach the United States mainland",238.0
1,kevin,wikinews,62,466.0,9,United States,0.0,"On Tuesday, Lee Tae-sik, South Korea's ambassador to the United States, confirmed the reports saying, ""preparations did appear to be under way.""",322.0
2,kevin,wikinews,62,967.0,9,United States,0.0,"Ki-moon also says that N. Korea should set aside its plans to launch the test missile and return to talks with South Korea, the United States, Japan, Russia, and China, on its nuclear program",776.0
3,kevin,wikinews,62,73.0,9,United States,1.0,North Korea to test missile that could reach U.S. mainland,15.0
4,kevin,wikinews,62,1308.0,9,United States,0.0,"He also said that the preparations could be ""quite worrisome"", but also said that the U.S. and other nations should not ""make a conclusion"" that N. Korea will test the missile",1133.0
5,kevin,wikinews,62,1448.0,9,United States,0.0,"CNN quoted an anonymous U.S. intelligence official as saying, "" is doing everything you would expect if you are going to launch a missile",1311.0
6,kevin,wikinews,62,1663.0,9,United States,0.0,"According to Alexander Vershbow, the US ambassador to Seoul, South Korea, Seoul, the U.S. will respond to the test of the missile with ""appropriate measures.""",1505.0
7,kevin,wikinews,62,2008.0,9,United States,0.0,"According to Tae-sik, N. Korea may be abandoning the moratorium in a move to pressure the U.S. into making diplomatic concessions",1879.0
0,kevin,wikinews,63,584.0,8,Southwest Research Institute,0.0,"The moons were discovered in May last year by the Pluto Companion Search Team, a team of scientists from the Southwest Research Institute , the Johns Hopkins University's Applied Physics Laboratory , the Space Telescope Science Institute and Lowell Observatory, using images taken from the Hubble space telescope",272.0
0,kevin,wikinews,49,336.0,4,Greece,0.0,"France is the seventh country in the European Union to suffer this virus; following Austria, Germany, Slovenia, Bulgaria, Greece and Italy",198.0
0,kevin,wikinews,77,175.0,4,Saudi Arabia,1.0,"U.S. Vice President Dick Cheney met with Saudi leader King Abdullah in Riyadh, the capital city of Saudi Arabia, today",57.0
1,kevin,wikinews,77,508.0,4,Saudi Arabia,1.0,"A Saudi official said Cheney and Abdullah would discuss ""the deteriorating situation in Iraq"" as well as the situation in Lebanon, the Israeli-Palestinian peace process and the standoff with Iran",313.0
2,kevin,wikinews,77,667.0,4,Saudi Arabia,0.0,"Cheney will also meet the Saudi Crown Prince Sultan, the official said, speaking on condition of anonymity because he was not authorized to talk to the media",510.0
3,kevin,wikinews,77,1485.0,4,Saudi Arabia,0.0,Saudi Arabia has strong links to the anti-Syrian bloc that dominates Lebanon's government and the U.S. accuses Iran — along with its ally Syria — of trying to overthrow Lebanon's U.S.-backed government,1284.0
0,kevin,wikinews,80,952.0,2,Richard Lugar,0.0,"Senator Richard Lugar said, ""I am not confident that President Bush's plan will succeed.""",863.0
0,kevin,wikinews,95,364.0,15,United States,1.0,"The Quartet is made up of the United Nations, the European Union, the United States and Russia.",269.0
0,kevin,wikinews,6,1619.0,8,United States,0.0,"Coca products are exported to drug cartels in Argentina, Brazil, Chile, European Union, and the USA as reported by arrested drug dealers",1483.0
0,kevin,wikinews,10,584.0,2,United Nations Security Council,0.0,"If implemented, this plan will be the largest change ever to the international body, calling for the addition of nine members to the Security Council, and for the creation of a new Human Rights Council to replace the 53-member Human Rights Commission",334.0
0,kevin,wikinews,82,1205.0,2,Libya,0.0,"Gamal Eid, the Executive Director of the Arabic Network for Human Rights Information, said that the most repressive regime for blogging had been Tunisia, followed by Saudi Arabia, Syria and Libya, which have blocked sites and limited internet access",956.0
0,kevin,wikinews,37,1363.0,2,Treaty on the Non-Proliferation of Nuclear Weapons,0.0,It is currently involved in efforts to bring DPRK back to the Nuclear Non-proliferation Treaty regime and verifying the peaceful nature of Iran's nuclear program,1202.0
1,kevin,wikinews,37,1450.0,2,Treaty on the Non-Proliferation of Nuclear Weapons,0.0,"These negotiations have been difficult, and are viewed by some as not very successful",1365.0
0,kevin,wikinews,40,270.0,3,United Nations Security Council,1.0,the fifteen-member United Nations Security Council unanimously adopted a resolution calling for Syria to cooperate fully with the UN International Independent Investigation Commission,87.0
1,kevin,wikinews,40,1477.0,3,United Nations Security Council,0.0,The final wording was endorsed by all 15 members of the Security Council,1405.0
2,kevin,wikinews,40,398.0,3,United Nations Security Council,0.0,The Security Council demanded that Syria detain suspects indentified by the UNIIC until such time as they could be questioned,273.0
3,kevin,wikinews,40,1258.0,3,United Nations Security Council,0.0,"Chinese Foreign Minister Li Zhaoxing, told the council, ""The commission itself believes that the investigation is yet to be completed and there is no final conclusion",1092.0
4,kevin,wikinews,40,1402.0,3,United Nations Security Council,0.0,Under such circumstances it is inappropriate for the council to prejudge the outcome of the investigation and to threaten to impose sanctions.,1260.0
0,kevin,wikinews,9,1455.0,3,Robert Wexler,0.0,"Democrat Robert Wexler of Florida disagreed, saying ""Tonight this Congress is about to commit a travesty",1351.0
0,kevin,wikinews,87,1551.0,8,United States,0.0,"""And if enough of our Republican colleagues decide to join with us, even the President of the United States will have to listen.""",1422.0
0,kevin,wikinews,68,551.0,11,Tony Blair,0.0,"British Prime Minister Tony Blair said the incident would ""distress the whole country"", adding that the mission in Afghanistan is ""vital""",414.0
1,kevin,wikinews,68,634.0,11,Tony Blair,0.0,"""Our thoughts go out immediately to the families of those who have died,"" he said",553.0
2,kevin,wikinews,68,775.0,11,Tony Blair,0.0,"""British forces are engaged in a vital mission in Afghanistan and this terrible event starkly reminds us of the risk that they face daily.""",636.0
0,kevin,wikinews,78,419.0,3,Governor General of Canada,0.0,"Traditionally, the Prime Minister advised the Governor General on who to appoint to the upper house",320.0
0,kevin,wikinews,13,110.0,5,Grokster,1.0,Grokster case continues in US Supreme Court,67.0
1,kevin,wikinews,13,237.0,5,Grokster,0.0,the case between film studio Metro Goldwyn Mayer and file-sharing software firm Grokster continues in the US Supreme Court,115.0
2,kevin,wikinews,13,1055.0,5,Grokster,0.0,"Grokster, has some similarities to the Betamax case of 1982",996.0
3,kevin,wikinews,13,1223.0,5,Grokster,0.0,"Both disputes concern new technologies used for copying media &mdash; exclusively video in the earlier Betamax case, all-digital media in the current case of Grokster",1057.0
4,kevin,wikinews,13,1258.0,5,Grokster,0.0,There are dissimilarities as well,1225.0
5,kevin,wikinews,13,1563.0,5,Grokster,0.0,"with Grokster, ""one could possibly distribute millions of perfectly reproduced copies.""",1476.0
0,kevin,wikinews,84,1214.0,2,2008 Summer Olympics,0.0,"the second world conference of expatriate Greeks will take place in Beijing, China, Beijing, China on the occasion of the 2008 Olympic Games",1074.0
0,kevin,wikinews,7,243.0,7,Al Edwards,1.0,"Houston, Texas representative Al Edwards proposed a bill last week to ban ""sexually suggestive"" cheerleading in Texas high schools, middle schools, and elementary schools",73.0
0,kevin,wikinews,6,1611.0,2,Chile,0.0,"Coca products are exported to drug cartels in Argentina, Brazil, Chile, European Union, and the USA as reported by arrested drug dealers",1475.0
0,kevin,wikinews,32,384.0,0,Ariel Sharon,1.0,Netanyahu submitted a resignation letter to Ariel Sharon that he said counts as his vote against the pullout plan,271.0
1,kevin,wikinews,32,690.0,0,Ariel Sharon,0.0,"Sharon pushed for the pullout within his highly split Likud Party, which in a recent 17 to 5 vote, approved the evacuation plan",563.0
2,kevin,wikinews,32,887.0,0,Ariel Sharon,0.0,Sharon named the Vice Prime Minister Ehud Olmert as the new finance minister,811.0
3,kevin,wikinews,32,1765.0,0,Ariel Sharon,0.0,The resignation is seen as a step by Netanyahu towards challenging Sharon for the leadership of the Likud party once the pullout is over,1629.0
0,kevin,wikinews,28,676.0,1,Muslim,0.0,Muslim north could come to liveable terms with the Christian south,610.0
0,kevin,wikinews,3,1688.0,1,Speaker of the United States House of Representatives,0.0,"Former Speaker of the House of Representatives Newt Gingrich has recently said that the Democrats should only elect Dean ""if they have a true death wish.""",1534.0
0,kevin,wikinews,89,946.0,10,The Atlanta Journal-Constitution,0.0,"The man, who is from Fulton County, Georgia, Fulton County, Georgia, told The Atlanta Journal-Constitution in a phone interview, that both he and the CDC knew of his case.",775.0
0,kevin,wikinews,90,300.0,13,United States,1.0,"Just one day before the G8 summit, a battle in the media between Russian President Vladimir Putin and United States President George W. Bush continued as President Bush criticized Russia for ""derailing"" its promised democratic reforms",66.0
1,kevin,wikinews,90,1121.0,13,United States,0.0,"""Part of a good relationship is the ability to talk openly about our disagreements, so the United States will continue to build our relationships with these countries and we will do it without abandoning our principles or our values,"" Bush said of Russia",867.0
2,kevin,wikinews,90,64.0,13,United States,1.0,U.S. President Bush responds to Russian criticism,15.0
0,kevin,wikinews,96,542.0,6,Slovenia,0.0,"Firefox has its biggest market share in Slovenia and Finland where it amounts to 47.9% and 45.4%, respectively, while only 14.6% of people from the Netherlands and 15.2% of surfers in Denmark used Firefox in this survey",323.0
0,kevin,wikinews,34,58.0,2,Iran,1.0,Iran stands firmly against nuclear agency resolution,6.0
1,kevin,wikinews,34,269.0,2,Iran,1.0,"In a nationally broadcast radio sermon by former Iranian president Akbar Hashemi Rafsanjani on Friday, he said of the U. N. watchdog group adopting the resolution for Iran to stop nuclear enrichment activities",60.0
2,kevin,wikinews,34,499.0,2,Iran,0.0,The Thurday adoption in Vienna by the governing board of the International Atomic Energy Agency was unanimous and legally non-binding in asking Iran to suspend all nuclear fuel related activities,304.0
3,kevin,wikinews,34,834.0,2,Iran,0.0,"an Iranian member of their nuclear negotiating team, Sirous Nasseri, read in London a statement made by his republic at the emergency governing board meeting of the IAEA regarding the Nuclear proliferation treaty",622.0
4,kevin,wikinews,34,1240.0,2,Iran,0.0,"The resolution on Iran was just adopted without a vote, by consensus. So, full consensus",1152.0
5,kevin,wikinews,34,1493.0,2,Iran,0.0,"International concern over the Iranian nuclear enrichment program was led by the European Union countries of France, Great Britain, and Germany , along with the United States",1319.0
6,kevin,wikinews,34,1976.0,2,Iran,0.0,Iran again faces a possible referral to the U.N. Security Council where it could be subject to economic sanctions,1863.0
7,kevin,wikinews,34,2164.0,2,Iran,0.0,"the United States is likely to grant an entry visa to Iranian President Mahmoud Ahmadinejad to attend the United Nations opening session next month in New York City, New York",1990.0
8,kevin,wikinews,34,2326.0,2,Iran,0.0,The Bush administration probe into whether Ahmadinejad was connected to the 1979-1981 Iranian hostage crisis is looking like it was a case of mistaken identity,2167.0
0,kevin,wikinews,36,873.0,9,South Africa,0.0,"He said that talks should be restarted, this time including other nations such as South Africa",779.0
0,kevin,wikinews,49,32.0,10,France,1.0,H5N1 confirmed in France,8.0
1,kevin,wikinews,49,196.0,10,France,1.0,"The strain of bird flu lethal to humans, H5N1, has been confirmed to have infected a dead wild duck, found on Monday, in marshland near Lyon in the east of France",34.0
2,kevin,wikinews,49,336.0,10,France,0.0,"France is the seventh country in the European Union to suffer this virus; following Austria, Germany, Slovenia, Bulgaria, Greece and Italy",198.0
3,kevin,wikinews,49,1073.0,10,France,0.0,"France, as the largest producer of poultry in Europe, already has farmers worrying about their livelihood; despite the fact the avian flu has not affected any of the nation's poultry.",890.0
4,kevin,wikinews,49,1255.0,10,France,0.0,Further tests have been done on two ducks that have died in the Somme region in the north of France,1156.0
0,kevin,wikinews,52,98.0,5,United Nations Security Council,1.0,China and Russia object to the Security Council statement on Iran,33.0
1,kevin,wikinews,52,338.0,5,United Nations Security Council,1.0,"A draft U.N. Security Council statement backed by the United States, Britain, and France calling for a report in two weeks on Iran's compliance with demands that it suspend uranium enrichment was objected to by China and Russia on Tuesday",100.0
2,kevin,wikinews,52,625.0,5,United Nations Security Council,0.0,"While the Security Council members agree that Iran should not be making nuclear weapons, they disagree on the course of action to take",491.0
3,kevin,wikinews,52,488.0,5,United Nations Security Council,0.0,"Russia and China prefer a six-week deadline and want the report to go to the International Atomic Energy Agency, rather than to the Security Council",340.0
4,kevin,wikinews,52,1047.0,5,United Nations Security Council,0.0,"The draft Security Council proposals cite ""the conviction that continued Iranian enrichment-related activity would intensify international concern",901.0
5,kevin,wikinews,52,1172.0,5,United Nations Security Council,0.0,"They reiterate that proliferation of weapons of mass destruction ""constitutes a threat to international peace and security",1050.0
6,kevin,wikinews,52,1849.0,5,United Nations Security Council,1.0,"Following last month's IAEA board report to the Security Council, expressing lack of confidence, Iran ended its voluntary cooperation with the IAEA under the Additional Protocol and said it would start uranium enrichment and bar surprise inspections of the facilities",1582.0
7,kevin,wikinews,52,1579.0,5,United Nations Security Council,0.0,They state that tough council action could cause Iran to withdraw from the Nuclear Non-Proliferation Treaty and to ban inspectors sent from the International Atomic Energy Agency,1401.0
0,kevin,wikinews,80,259.0,4,United States Senate Committee on Foreign Relations,1.0,"On Wednesday, the Senate Foreign Relations Committee voted 12&ndash;9 against President George Bush's plan to send 21,500 additional US troops to Iraq",109.0
1,kevin,wikinews,80,345.0,4,United States Senate Committee on Foreign Relations,0.0,The Senate Foreign Relations Committee is made up of 11 Democrats and 10 Republicans,261.0
0,kevin,wikinews,11,557.0,10,France,0.0,"The BBC reported citizens of Spain, France, Finland, Russia, and Ukraine were among those arrested and charged with illegally siphoning money from Yukos, a large Russian oil company",376.0
0,kevin,wikinews,25,966.0,2,Fidel Castro,0.0,"But Saturday morning, president Fidel Castro confirms in a national broadcast that at least 10 Cubans died as a result of the storm",835.0
0,kevin,wikinews,35,105.0,5,Strategic Petroleum Reserve (United States),1.0,Bush authorizes oil release from Strategic Petroleum Reserve,45.0
1,kevin,wikinews,35,280.0,5,Strategic Petroleum Reserve (United States),1.0,President George W. Bush authorized the release of oil from the Strategic Petroleum Reserve due to Hurricane Katrina's effects on oil refineries in the Gulf Coast,118.0
2,kevin,wikinews,35,486.0,5,Strategic Petroleum Reserve (United States),0.0,The Strategic Petroleum Reserve consists of 700 million barrels of oil located in salt caverns along the Texas and Louisiana coast,356.0
3,kevin,wikinews,35,596.0,5,Strategic Petroleum Reserve (United States),0.0,The Strategic Petroleum Reserve is meant to act as a cushion for the oil market during disruptions of energy,488.0
0,kevin,wikinews,52,73.0,3,Russia,1.0,China and Russia object to the Security Council statement on Iran,8.0
1,kevin,wikinews,52,313.0,3,Russia,1.0,"A draft U.N. Security Council statement backed by the United States, Britain, and France calling for a report in two weeks on Iran's compliance with demands that it suspend uranium enrichment was objected to by China and Russia on Tuesday",75.0
2,kevin,wikinews,52,463.0,3,Russia,0.0,"Russia and China prefer a six-week deadline and want the report to go to the International Atomic Energy Agency, rather than to the Security Council",315.0
3,kevin,wikinews,52,1374.0,3,Russia,0.0,"Russia and China, on the other hand, are not as skeptical of Iran",1309.0
4,kevin,wikinews,52,1554.0,3,Russia,0.0,They state that tough council action could cause Iran to withdraw from the Nuclear Non-Proliferation Treaty and to ban inspectors sent from the International Atomic Energy Agency,1376.0
0,kevin,wikinews,60,1522.0,5,Democratic Party (United States),0.0,"While some politicians sounded a note of caution that not all facts are yet known for conclusions to be drawn, John Murtha, a Democratic Congressman, said in an interview with CNN ""It is as bad as Abu Ghraib, if not worse.""",1299.0
0,kevin,wikinews,55,876.0,4,Virginia,0.0,"Democratic House members James McGovern and John Olver of Massachusetts, Sheila Jackson Lee of Texas, and Jim Moran of Virginia were among the others arrested and released after paying $50 fines after being arrested in front of the Sudanese embassy",628.0
0,kevin,wikinews,86,587.0,8,France,0.0,"Greece with Sarbel's Yassou Maria came 7th as the first Western-European country, while Ireland took only 5 points, finishing below France and the United Kingdom which shared the second-last place",391.0
1,kevin,wikinews,86,950.0,8,France,0.0,"Although France, the U.K., Spain and Germany are the big sponsors of the festival and are automatically selected for the final round, they all ended up at the bottom of the ranking",770.0
0,kevin,wikinews,86,587.0,1,Greece,0.0,"Greece with Sarbel's Yassou Maria came 7th as the first Western-European country, while Ireland took only 5 points, finishing below France and the United Kingdom which shared the second-last place",391.0
0,kevin,wikinews,42,1015.0,0,Supreme Court of the United States,0.0,Conservatives saw the unusual maneuver as a ploy to distract the public from President Bush's recent nomination of Samuel Alito to the Supreme Court and dismissed the investigation,835.0
0,kevin,wikinews,13,248.0,3,Metro-Goldwyn-Mayer,0.0,As the case between film studio Metro Goldwyn Mayer and file-sharing software firm Grokster continues in the US Supreme Court,123.0
0,kevin,wikinews,30,231.0,5,Interfax,1.0,The Interfax news agency is reporting that a Russian minisub that was stranded underwater in the Pacific Ocean is trapped by two 60 tonne anchors,86.0
1,kevin,wikinews,30,519.0,5,Interfax,0.0,"""The anchor needs to be blown up"" in order to be able to raise the AS-28 submarine, the commander of the Russian Pacific Fleet told Interfax",379.0
0,kevin,wikinews,55,76.0,3,United States Congress,1.0,U.S. members of congress arrested over Sudan protest,24.0
1,kevin,wikinews,55,201.0,3,United States Congress,1.0,"Eleven protesters, including five members of Congress, were arrested on charges of disorderly conduct and unlawful assembly",78.0
2,kevin,wikinews,55,457.0,3,United States Congress,0.0,"Protesting the ongoing atrocities in the Sudan region, Rep. Tom Lantos, D-Calif., a Holocaust survivor and the founder of the Congressional Human Rights Caucus, said from the steps of the Sudanese embassy, ""The slaughter of the people of Darfur must end.",203.0
0,kevin,wikinews,10,801.0,11,Oxfam,0.0,"Oxfam, Amnesty International, and other NGOs, have come out in support of the plan",719.0
0,kevin,wikinews,38,221.0,9,Windows Live Messenger,1.0,"Internet rivals Microsoft and Yahoo have agreed to make their instant messaging programs, Yahoo Messenger and MSN Messenger, work together",83.0
0,kevin,wikinews,43,212.0,0,European Space Agency,1.0,"European Space Agency's probe to Venus was successfully launched on Wednesday, November 9, at 0333 GMT from the Baikonur Cosmodrome in Kazakhstan",67.0
0,kevin,wikinews,49,404.0,1,Croatia,0.0,Suspected cases of H5N1 in Croatia and Denmark remain unconfirmed,339.0
0,kevin,wikinews,78,160.0,2,Prime Minister of Canada,1.0,Canadian Prime Minister Stephen Harper has proposed a bill that would allow Canadians to vote for Senators,54.0
1,kevin,wikinews,78,417.0,2,Prime Minister of Canada,0.0,"Traditionally, the Prime Minister advised the Governor General on who to appoint to the upper house",318.0
2,kevin,wikinews,78,621.0,2,Prime Minister of Canada,0.0,"The Senate reform bill, however, would allow citizens in a province or territory to vote in a preferential ballot which would advise the Prime Minister on whom to recommend for appointment to the Senate",419.0
3,kevin,wikinews,78,1078.0,2,Prime Minister of Canada,0.0,"In 1989, then Prime Minister Brian Mulroney appointed Stan Waters to the Senate after he was elected in an Alberta-wide vote to fill a vacancy in the upper house",917.0
4,kevin,wikinews,78,1362.0,2,Prime Minister of Canada,0.0,"""I believe what Prime Minister Harper is doing is opening up consultation in terms of how to bring about Senate reform and we're going to work with him,"" said Stelmach in Edmonton, the capital of Alberta",1159.0
5,kevin,wikinews,78,1156.0,2,Prime Minister of Canada,0.0,Alberta Premier designate Ed Stelmach says he agrees with Harper's proposal,1081.0
6,kevin,wikinews,78,1601.0,2,Prime Minister of Canada,0.0,Harper has already introduced a bill which will attempt to limit the terms of senators to eight years,1500.0
7,kevin,wikinews,78,2023.0,2,Prime Minister of Canada,0.0,"If the bill fails, Harper is expected to campaign on the issue in the next federal election, which is expected next year",1903.0
0,kevin,wikinews,44,1195.0,8,Angela Merkel,0.0,"President George W. Bush, and Chancellor Angela Merkel, urged U.N. intervention",1116.0
